"node_1","node_2","edge"
541,28090659,3
958,28090659,3
9686991,28090659,3
9688247,28090659,3
279084,28090659,5
9687651,28090659,1
16120407,28090659,5
23440086,28090659,2
1128,28090659,3
1715,28090659,4
2615,28090659,2
5987,28090659,3
6137,28090659,2
8677,28090659,4
9701748,28090659,4
9701781,28090659,5
26840705,28090659,5
28451386,28090659,5
1336,28090659,4
2218,28090659,4
8055,28090659,1
17288,28090659,2
659427,28090659,3
9689688,28090659,1
28451508,28090659,4
20539728,28090659,5
26839935,28090659,5
20539760,28090659,4
2774,28090659,1
4265,28090659,3
2695,28090659,5
2018,28090659,2
2344,28090659,1
14048157,28090659,1
914,28090659,1
2433,28090659,5
9080,28090659,2
11017,28090659,3
9687666,28090659,3
24718731,28090659,1
2034,28090659,2
23439671,28090659,4
24718224,28090659,5
20087,28090659,4
26840822,28090659,1
6335,28090659,2
9192,28090659,5
10856,28090659,5
23439657,28090659,2
23439685,28090659,1
1817,28090659,1
21191,28090659,2
4041458,28090659,1
191,28090659,1
9688085,28090659,3
24717989,28090659,1
9687591,28090659,1
3627,28090659,5
3831,28090659,1
16615587,28090659,3
10149,28090659,1
3902,28090659,3
16603596,28090659,1
26839936,28090659,2
298,28090659,1
10646,28090659,1
9699930,28090659,1
257,28090659,1
1084,28090659,1
24717611,28090659,3
26837434,28090659,2
29207143,28090659,5
29214751,28090659,3
15752645,28090659,1
513,28090659,1
741,28090659,1
1261,28090659,2
8601,28090659,2
9904,28090659,2
23439813,28090659,2
1233,28090659,2
24718275,28090659,2
24719104,28090659,1
9704303,28090659,1
20539920,28090659,1
23440365,28090659,2
3868,28090659,5
18638,28090659,1
3053977,28090659,1
761,28090659,3
18899,28090659,1
9685803,28090659,2
1757,28090659,2
3264,28090659,1
9691028,28090659,2
9712125,28090659,1
23440056,28090659,1
4756,28090659,1
28090640,28090659,2
2250,28090659,1
4148,28090659,1
8065,28090659,1
16088752,28090659,2
16676763,28090659,2
16678273,28090659,2
2906,40617967,2
541,40617967,1
9686991,40617967,1
2615,40617967,3
8068,40617967,1
9701748,40617967,1
26837974,40617967,1
26840705,40617967,3
2218,40617967,2
17288,40617967,5
9689688,40617967,2
20539728,40617967,1
4265,40617967,2
2344,40617967,5
914,40617967,2
2433,40617967,2
9080,40617967,1
9749402,40617967,1
24718731,40617967,1
259,40617967,2
2034,40617967,1
6458,40617967,1
32651,40617967,4
24718224,40617967,1
4127,40617967,1
10856,40617967,1
2437,40617967,2
9689895,40617967,3
2692,40617967,1
3627,40617967,1
16615587,40617967,1
10149,40617967,1
3902,40617967,1
9699930,40617967,5
29207143,40617967,1
4690,40617967,3
33,40617967,2
1147,40617967,2
24717540,40617967,3
2741,40617967,1
20539920,40617967,3
16011527,40617967,2
943,40617967,1
3868,40617967,1
339559,40617967,1
8063,40617967,1
3264,40617967,1
26840682,40617967,1
6062,40617967,3
1540,40617967,3
2584163,40617967,1
9689480,40617967,1
2906,7334,1
16120407,7334,1
1715,7334,1
5987,7334,1
9701748,7334,1
28451386,7334,1
28451508,7334,2
2433,7334,1
9080,7334,1
20087,7334,1
6335,7334,2
9192,7334,2
40614069,7334,1
9697018,7334,1
9769116,7334,1
9904,7334,1
2835,7334,1
9701397,7334,1
15843,20901,3
19894,20901,1
9703907,20901,5
9758081,20901,2
16010829,20901,5
24717739,20901,3
19874,20901,1
9707326,20901,3
16010888,20901,2
20539695,20901,5
23440019,20901,5
26142152,20901,2
9690157,20901,5
9690176,20901,5
24717900,20901,2
9688537,20901,5
9685807,20901,1
9707299,20901,1
19658,20901,5
16620677,20901,5
2774,20901,1
26837978,20901,3
374926,20901,2
24357168,20901,5
2566,20901,5
23439780,20901,5
26837788,20901,3
12456,20901,3
6922221,20901,3
16603607,20901,3
24820858,20901,3
24719044,20901,1
17002982,20901,3
9714975,20901,2
577982,20901,3
23439680,20901,1
28451430,20901,1
20698,20901,1
23440021,20901,2
3216,18490003,1
9688247,18490003,1
279084,18490003,1
16120407,18490003,3
15843,18490003,5
19894,18490003,5
9703907,18490003,5
9758081,18490003,4
16010829,18490003,5
23440008,18490003,3
24717739,18490003,4
16011698,18490003,3
19874,18490003,2
20391,18490003,1
9688460,18490003,2
9707326,18490003,5
16010888,18490003,4
20539695,18490003,5
23440019,18490003,5
26142152,18490003,5
9690157,18490003,2
9690176,18490003,5
6137,18490003,1
9688537,18490003,5
26840606,18490003,3
20839,18490003,2
9708100,18490003,4
18890,18490003,1
9685807,18490003,1
9685776,18490003,3
9707299,18490003,5
19658,18490003,4
16620677,18490003,5
26837978,18490003,5
374926,18490003,5
24357168,18490003,5
2566,18490003,4
23439780,18490003,5
24719043,18490003,1
26837788,18490003,5
4083,18490003,1
12456,18490003,5
6922221,18490003,5
16603607,18490003,5
24820858,18490003,5
24719044,18490003,5
17002982,18490003,4
2151,18490003,2
9714975,18490003,3
1983946,18490003,2
4690,18490003,1
577982,18490003,3
15752645,18490003,2
23439680,18490003,4
9904,18490003,1
20698,18490003,2
23440021,18490003,4
9699320,18490003,2
11551417,18490003,3
9701397,18490003,3
11511,18490003,1
20901,18490003,2
3216,20540043,1
16120407,20540043,1
15843,20540043,5
19894,20540043,5
9703907,20540043,5
9758081,20540043,3
16010829,20540043,5
23440008,20540043,3
24717739,20540043,5
9688460,20540043,1
9707326,20540043,5
16010888,20540043,3
20539695,20540043,4
23440019,20540043,3
26142152,20540043,4
9690176,20540043,5
24717900,20540043,1
9688537,20540043,5
26840606,20540043,4
20839,20540043,1
9708100,20540043,1
9685807,20540043,2
9685776,20540043,3
9707299,20540043,4
19658,20540043,3
16620677,20540043,5
26837978,20540043,5
374926,20540043,2
24357168,20540043,5
2566,20540043,5
19522,20540043,1
23439780,20540043,5
24719043,20540043,3
26837788,20540043,5
12456,20540043,4
6922221,20540043,4
16603607,20540043,5
24820858,20540043,5
24719044,20540043,5
17002982,20540043,2
2151,20540043,1
9714975,20540043,3
9699928,20540043,1
1983946,20540043,2
577982,20540043,1
15752645,20540043,1
23439680,20540043,2
9904,20540043,1
20698,20540043,1
9817664,20540043,1
29574394,20540043,1
23440021,20540043,1
9701397,20540043,4
20901,20540043,2
18490003,20540043,5
15843,24717558,3
19894,24717558,3
9703907,24717558,5
9758081,24717558,2
16010829,24717558,5
23440008,24717558,2
24717739,24717558,5
9707326,24717558,3
16010888,24717558,2
9690176,24717558,2
24717900,24717558,2
9717682,24717558,1
9688537,24717558,5
26840606,24717558,5
9685807,24717558,2
9685776,24717558,2
16620677,24717558,4
26837978,24717558,5
24357168,24717558,5
904,24717558,1
2566,24717558,5
19522,24717558,1
23439780,24717558,5
24719043,24717558,4
26837788,24717558,5
16603607,24717558,3
24719044,24717558,5
9714975,24717558,5
1983946,24717558,1
9817664,24717558,2
29574394,24717558,1
9701397,24717558,5
20901,24717558,1
18490003,24717558,3
20540043,24717558,5
958,1854,1
24820735,1854,2
4746,1854,5
7486,1854,1
13432,1854,3
17294,1854,4
18467,1854,3
8820177,1854,5
9686079,1854,5
9703637,1854,2
9712166,1854,5
15963329,1854,4
15963330,1854,5
9686586,1854,5
13992843,1854,5
15885112,1854,4
16011530,1854,5
16011698,1854,3
16735101,1854,5
16603612,1854,3
1128,1854,2
6137,1854,1
8068,1854,1
8677,1854,5
9701748,1854,4
9701781,1854,3
26840705,1854,2
28451386,1854,5
16088708,1854,3
16603605,1854,2
20539728,1854,1
18609,1854,2
16601626,1854,5
2433,1854,3
9080,1854,1
11017,1854,3
9687136,1854,2
9689187,1854,3
16683630,1854,1
9687515,1854,2
9689583,1854,5
24784305,1854,1
24718433,1854,4
9192,1854,2
10856,1854,2
9686102,1854,3
9707359,1854,2
23439997,1854,2
9687591,1854,1
10646,1854,3
9702304,1854,2
15752645,1854,1
9697018,1854,1
741,1854,1
1261,1854,3
8601,1854,1
23439813,1854,2
9739291,1854,4
10135,1854,2
11741,1854,5
23440365,1854,1
38268177,1854,1
9712125,1854,3
9725235,1854,1
23440056,1854,1
8056,1854,1
24820735,6243,1
4746,6243,5
7486,6243,1
13432,6243,3
17294,6243,4
18467,6243,1
8820177,6243,5
9686079,6243,3
9703637,6243,3
9712166,6243,5
15963329,6243,3
15963330,6243,5
9686586,6243,5
13992843,6243,5
15885112,6243,3
16011530,6243,5
16011698,6243,1
16735101,6243,5
1128,6243,1
8677,6243,5
9701748,6243,5
9701781,6243,2
26840705,6243,3
28451386,6243,4
16088708,6243,1
16603605,6243,5
18609,6243,1
16601626,6243,3
2433,6243,3
11017,6243,2
9687136,6243,1
9689187,6243,5
16683630,6243,3
9687515,6243,1
9689583,6243,4
24784305,6243,1
24718433,6243,1
9192,6243,1
10856,6243,1
9686102,6243,2
9707359,6243,1
23439997,6243,2
10646,6243,2
9702304,6243,3
1261,6243,3
8045,6243,1
23439813,6243,1
8899,6243,2
9739291,6243,3
10135,6243,1
11741,6243,3
23440365,6243,1
38268177,6243,1
24717670,6243,2
9712125,6243,2
9688984,6243,1
5487108,6243,1
1854,6243,1
2906,6566,1
958,6566,1
24820735,6566,1
4746,6566,4
13432,6566,1
17294,6566,5
18467,6566,1
8820177,6566,3
9686079,6566,4
9703637,6566,1
9712166,6566,5
15963329,6566,3
15963330,6566,5
9686586,6566,5
13992843,6566,5
15885112,6566,3
16011530,6566,5
16011698,6566,2
16735101,6566,5
1128,6566,1
8068,6566,2
8677,6566,5
9701748,6566,3
9701781,6566,2
26840705,6566,1
28451386,6566,3
16088708,6566,2
16603605,6566,1
20539728,6566,1
18609,6566,3
16601626,6566,4
2433,6566,3
9080,6566,1
11017,6566,3
24718731,6566,1
9687136,6566,2
9689187,6566,3
16683630,6566,1
9687515,6566,1
9689583,6566,4
24784305,6566,1
4083,6566,1
24718433,6566,1
9192,6566,2
10856,6566,1
9686102,6566,2
9707359,6566,1
23439997,6566,2
23439632,6566,2
9689895,6566,1
3831,6566,1
3902,6566,1
10646,6566,1
9699930,6566,2
6565,6566,2
9702304,6566,2
1147,6566,1
1261,6566,3
8601,6566,1
23439813,6566,1
9739291,6566,3
10135,6566,1
11741,6566,3
20539920,6566,2
23440365,6566,1
38268177,6566,1
3264,6566,1
9712125,6566,2
9725235,6566,1
26840682,6566,1
6062,6566,1
1854,6566,1
6243,6566,1
26837974,9690945,2
32651,9690945,1
24717540,9690945,2
24820578,9690945,1
339559,9690945,1
24820735,9813831,3
4746,9813831,2
13432,9813831,1
17294,9813831,2
8820177,9813831,2
9686079,9813831,2
9703637,9813831,3
9712166,9813831,5
15963329,9813831,5
15963330,9813831,5
9686586,9813831,3
13992843,9813831,5
15885112,9813831,4
16011530,9813831,5
16011698,9813831,3
16735101,9813831,5
16088708,9813831,2
16603605,9813831,3
18609,9813831,1
16601626,9813831,5
9687136,9813831,3
9689187,9813831,1
16683630,9813831,2
9687515,9813831,1
9689583,9813831,3
24784305,9813831,3
24718433,9813831,2
9731150,9813831,1
23440090,9813831,1
9686102,9813831,4
9707359,9813831,2
23439997,9813831,2
6565,9813831,2
9702304,9813831,1
9739291,9813831,2
11741,9813831,1
9690761,9813831,1
8056,9813831,1
6243,9813831,1
6566,9813831,1
24820735,16677830,5
4746,16677830,3
7486,16677830,3
13432,16677830,3
17294,16677830,2
18467,16677830,4
8820177,16677830,3
9686079,16677830,3
9703637,16677830,5
9712166,16677830,5
15963329,16677830,5
15963330,16677830,5
9686586,16677830,5
13992843,16677830,5
15885112,16677830,5
16011530,16677830,5
16011698,16677830,5
16735101,16677830,5
16603612,16677830,5
16088708,16677830,3
16603605,16677830,3
18609,16677830,1
16601626,16677830,5
9687136,16677830,3
9689187,16677830,2
16683630,16677830,5
8632,16677830,1
9687515,16677830,2
9689583,16677830,3
24784305,16677830,3
24718433,16677830,3
6335,16677830,2
9686102,16677830,5
9707359,16677830,3
23439997,16677830,3
15883404,16677830,5
6565,16677830,1
9702304,16677830,2
24718423,16677830,1
2375650,16677830,1
9769116,16677830,1
9739291,16677830,3
2835,16677830,1
11741,16677830,2
9712125,16677830,1
9725235,16677830,3
8056,16677830,1
9688984,16677830,3
1854,16677830,1
6243,16677830,1
6566,16677830,1
9813831,16677830,1
24820735,26837537,5
4746,26837537,5
13432,26837537,2
17294,26837537,5
18467,26837537,3
8820177,26837537,5
9686079,26837537,5
9703637,26837537,5
9712166,26837537,5
15963329,26837537,5
15963330,26837537,5
26837909,26837537,1
9686586,26837537,5
13992843,26837537,5
15885112,26837537,4
16011530,26837537,5
16011698,26837537,3
16735101,26837537,5
16603612,26837537,2
16088708,26837537,5
16603605,26837537,2
18609,26837537,2
16601626,26837537,5
8624,26837537,1
9687136,26837537,5
9689187,26837537,3
16683630,26837537,5
9687515,26837537,2
9689583,26837537,5
24784305,26837537,2
24718433,26837537,5
9686102,26837537,5
9707359,26837537,5
23439997,26837537,2
15883404,26837537,2
6565,26837537,2
9702304,26837537,3
1261,26837537,2
24718275,26837537,1
8899,26837537,1
9739291,26837537,5
10135,26837537,2
11741,26837537,4
9690761,26837537,2
9725235,26837537,1
8056,26837537,3
9688984,26837537,1
1854,26837537,2
6243,26837537,2
6566,26837537,2
9813831,26837537,2
16677830,26837537,3
9688247,26837545,2
23440086,26837545,2
20250,26837545,1
16010888,26837545,3
20539695,26837545,5
26142152,26837545,1
26837949,26837545,5
374926,26837545,1
23439780,26837545,1
12456,26837545,2
6922221,26837545,1
24820858,26837545,3
26840822,26837545,2
23440851,26837545,1
3949370,26837545,1
28451430,26837545,5
24719104,26837545,5
9817664,26837545,1
9687729,26837545,5
23440021,26837545,5
9699320,26837545,2
9685803,26837545,3
32370773,26837545,1
16010478,26837545,1
28090639,26837545,2
20901,26837545,2
24820735,28451387,5
4746,28451387,2
7486,28451387,2
13432,28451387,3
17294,28451387,1
18467,28451387,3
8820177,28451387,2
9686079,28451387,2
9703637,28451387,5
9712166,28451387,5
15963329,28451387,5
15963330,28451387,5
9686586,28451387,3
13992843,28451387,5
16011530,28451387,1
16735101,28451387,3
16603612,28451387,3
16088708,28451387,5
18609,28451387,2
16601626,28451387,5
9687136,28451387,3
9689187,28451387,2
16683630,28451387,4
9689583,28451387,1
24718433,28451387,3
6335,28451387,1
9686102,28451387,4
9707359,28451387,5
15883404,28451387,5
9702304,28451387,1
9769116,28451387,1
1261,28451387,2
8899,28451387,1
9739291,28451387,2
11741,28451387,2
9725235,28451387,2
16010478,28451387,1
8056,28451387,3
9688984,28451387,2
9813831,28451387,1
16677830,28451387,3
26837537,28451387,4
4746,16088623,3
8820177,16088623,2
9701748,16088623,1
16603605,16088623,5
9689187,16088623,3
16683630,16088623,3
23440851,16088623,3
23439609,16088623,2
8899,16088623,3
16011527,16088623,1
11551417,16088623,5
24717670,16088623,5
9688984,16088623,3
5487108,16088623,5
24820735,9686981,5
4746,9686981,3
13432,9686981,2
17294,9686981,2
18467,9686981,3
8820177,9686981,4
9686079,9686981,3
9703637,9686981,3
9712166,9686981,5
15963329,9686981,3
15963330,9686981,5
9686586,9686981,5
13992843,9686981,5
15885112,9686981,5
16011530,9686981,5
16011698,9686981,4
16735101,9686981,5
16603612,9686981,1
8677,9686981,5
9701748,9686981,1
9701781,9686981,2
28451386,9686981,2
16088708,9686981,2
16603605,9686981,4
18609,9686981,1
16601626,9686981,5
2433,9686981,1
11017,9686981,1
9687136,9686981,1
9689187,9686981,2
16683630,9686981,1
9687515,9686981,2
9689583,9686981,5
24784305,9686981,5
24718433,9686981,1
9686102,9686981,4
23439997,9686981,3
9702304,9686981,3
24718423,9686981,1
1261,9686981,1
9739291,9686981,3
10135,9686981,1
11741,9686981,2
9711154,9686981,1
38268177,9686981,1
9712125,9686981,3
1854,9686981,1
6243,9686981,1
6566,9686981,1
16677830,9686981,1
26837537,9686981,1
541,9706933,1
958,9706933,2
24820735,9706933,2
4746,9706933,4
13432,9706933,3
17294,9706933,4
18467,9706933,3
8820177,9706933,5
9686079,9706933,5
9703637,9706933,2
9712166,9706933,5
15963329,9706933,3
15963330,9706933,5
9686586,9706933,5
13992843,9706933,5
15885112,9706933,5
16011530,9706933,5
16011698,9706933,5
16735101,9706933,5
16603612,9706933,1
1128,9706933,2
6137,9706933,1
8068,9706933,1
8677,9706933,5
9701748,9706933,5
9701781,9706933,4
26840705,9706933,5
28451386,9706933,5
1336,9706933,1
16603605,9706933,4
659427,9706933,2
28451508,9706933,1
20539728,9706933,2
18609,9706933,3
16601626,9706933,4
2433,9706933,5
9080,9706933,1
11017,9706933,5
9687136,9706933,2
9689187,9706933,4
16683630,9706933,1
9687515,9706933,3
9689583,9706933,5
24784305,9706933,2
24718433,9706933,2
6335,9706933,2
9192,9706933,3
10856,9706933,3
23439657,9706933,1
9686102,9706933,2
9707359,9706933,1
23439997,9706933,4
9687591,9706933,1
3831,9706933,1
10646,9706933,3
9702304,9706933,2
15752645,9706933,1
1261,9706933,4
8601,9706933,2
9904,9706933,1
23439813,9706933,4
9739291,9706933,5
10135,9706933,3
11741,9706933,5
20539920,9706933,1
23440365,9706933,3
38268177,9706933,2
1757,9706933,1
3264,9706933,1
9712125,9706933,4
9725235,9706933,2
23440056,9706933,1
7313,9706933,1
1854,9706933,2
6243,9706933,1
6566,9706933,2
16677830,9706933,1
26837537,9706933,1
9686981,9706933,2
2906,28090756,5
24820735,28090756,5
7486,28090756,5
13432,28090756,5
18467,28090756,5
9703637,28090756,5
15963329,28090756,5
16603612,28090756,5
26837974,28090756,1
4126,28090756,5
16683630,28090756,5
6335,28090756,5
9686102,28090756,1
6051,28090756,1
3831,28090756,5
15883404,28090756,5
40614069,28090756,5
24718423,28090756,5
2375650,28090756,5
9697018,28090756,1
9769116,28090756,5
8045,28090756,1
27639261,28090756,5
14456,28090756,2
2835,28090756,5
24717670,28090756,1
26840680,28090756,1
9725235,28090756,5
28090639,28090756,1
9688984,28090756,5
16677830,28090756,5
28451387,28090756,3
2906,28451400,1
24820735,28451400,5
4746,28451400,2
7486,28451400,3
13432,28451400,3
17294,28451400,1
18467,28451400,3
8820177,28451400,2
9686079,28451400,2
9703637,28451400,5
9712166,28451400,5
15963329,28451400,5
15963330,28451400,5
9686586,28451400,4
13992843,28451400,5
15885112,28451400,5
16011530,28451400,5
16011698,28451400,5
16735101,28451400,5
16603612,28451400,5
8677,28451400,4
16603605,28451400,5
18609,28451400,1
16601626,28451400,3
9687136,28451400,2
16683630,28451400,5
8632,28451400,1
9687515,28451400,3
9689583,28451400,4
24784305,28451400,5
24718433,28451400,3
6335,28451400,2
9686102,28451400,5
23439997,28451400,5
15883404,28451400,5
48628,28451400,1
6565,28451400,1
9702304,28451400,2
24718423,28451400,3
2375650,28451400,1
9769116,28451400,1
9739291,28451400,2
14456,28451400,2
2835,28451400,1
11741,28451400,2
38268177,28451400,2
26840680,28451400,1
9712125,28451400,3
9725235,28451400,2
9688984,28451400,3
9813831,28451400,1
16677830,28451400,3
26837537,28451400,1
9686981,28451400,1
9706933,28451400,1
28090756,28451400,5
9688247,21140,2
16120407,21140,2
15843,21140,5
19894,21140,3
9703907,21140,5
9758081,21140,3
16010829,21140,5
24717739,21140,3
16011698,21140,1
19874,21140,1
9688460,21140,1
9707326,21140,5
20539695,21140,5
23440019,21140,5
26142152,21140,5
9690157,21140,5
9690176,21140,5
24717900,21140,3
9688537,21140,5
20839,21140,2
9708100,21140,2
9685807,21140,1
9707299,21140,2
19658,21140,5
16620677,21140,5
26837978,21140,2
374926,21140,4
24357168,21140,5
2566,21140,4
23439780,21140,2
12456,21140,4
6922221,21140,4
16603607,21140,5
24820858,21140,5
20023,21140,1
17002982,21140,5
2151,21140,1
9714975,21140,1
577982,21140,5
15752645,21140,2
23439680,21140,3
20698,21140,1
23440021,21140,2
11551417,21140,1
20901,21140,1
18490003,21140,2
20540043,21140,1
3216,600740,2
9688247,600740,5
279084,600740,2
16120407,600740,2
15843,600740,3
19894,600740,3
9703907,600740,3
9758081,600740,1
16010829,600740,3
24717739,600740,1
16011698,600740,4
19874,600740,2
20250,600740,1
20391,600740,4
9688460,600740,1
9707326,600740,2
16010888,600740,1
20539695,600740,5
23440019,600740,5
26142152,600740,5
9690157,600740,4
9690176,600740,5
6137,600740,1
8068,600740,1
20839,600740,3
4572,600740,1
9708100,600740,5
18890,600740,3
9685776,600740,1
9707299,600740,4
17288,600740,1
26837949,600740,1
19658,600740,3
16620677,600740,2
2468,600740,1
374926,600740,5
14048157,600740,4
24357168,600740,4
23439780,600740,1
4083,600740,4
12456,600740,5
6922221,600740,5
16603607,600740,5
24820858,600740,5
6051,600740,2
9689895,600740,2
17002982,600740,5
2151,600740,3
20602,600740,2
9699928,600740,1
19462,600740,1
1983946,600740,1
4690,600740,4
577982,600740,3
15752645,600740,4
23439680,600740,5
33,600740,1
20698,600740,1
9687729,600740,3
9687969,600740,4
23440021,600740,5
23439687,600740,1
9699320,600740,2
11551417,600740,4
8063,600740,1
26840682,600740,3
6062,600740,3
11511,600740,3
4148,600740,1
16678273,600740,1
18490003,600740,3
20540043,600740,1
21140,600740,1
3216,770262,1
9688247,770262,5
279084,770262,2
16120407,770262,1
23440086,770262,2
15843,770262,1
19894,770262,1
9703907,770262,3
16010829,770262,2
16011698,770262,3
19874,770262,1
20250,770262,2
20391,770262,3
9688460,770262,1
9707326,770262,1
16010888,770262,4
20539695,770262,5
23440019,770262,5
26142152,770262,5
9690157,770262,2
9690176,770262,4
6137,770262,2
9708100,770262,5
18890,770262,2
9707299,770262,5
26837949,770262,4
19658,770262,3
16620677,770262,2
374926,770262,5
14048157,770262,1
24357168,770262,3
23439780,770262,2
4083,770262,1
12456,770262,5
6922221,770262,5
16603607,770262,5
24820858,770262,5
26840822,770262,1
6051,770262,1
17002982,770262,5
2151,770262,3
4690,770262,1
577982,770262,3
15752645,770262,4
23439680,770262,5
28451430,770262,5
24719104,770262,1
9687729,770262,3
9687969,770262,1
23440021,770262,5
9699320,770262,3
11551417,770262,3
9685803,770262,1
11511,770262,2
16678273,770262,1
20901,770262,2
18490003,770262,2
20540043,770262,1
26837545,770262,5
21140,770262,1
600740,770262,3
3216,9690182,1
9688247,9690182,5
279084,9690182,2
16120407,9690182,2
23440086,9690182,2
15843,9690182,2
19894,9690182,1
9703907,9690182,4
9758081,9690182,1
16010829,9690182,3
24717739,9690182,1
16011698,9690182,5
19874,9690182,3
20250,9690182,1
20391,9690182,3
9688460,9690182,1
9707326,9690182,2
16010888,9690182,3
20539695,9690182,5
23440019,9690182,5
26142152,9690182,5
9690157,9690182,3
9690176,9690182,4
6137,9690182,2
20839,9690182,1
9708100,9690182,5
18890,9690182,2
9707299,9690182,5
26837949,9690182,2
19658,9690182,4
16620677,9690182,3
374926,9690182,5
14048157,9690182,2
24357168,9690182,3
23439780,9690182,2
4083,9690182,2
12456,9690182,5
6922221,9690182,5
16603607,9690182,5
24820858,9690182,5
23439685,9690182,1
6051,9690182,2
17002982,9690182,5
2151,9690182,3
9699928,9690182,1
577982,9690182,4
15752645,9690182,5
23439680,9690182,5
28451430,9690182,4
9687729,9690182,3
9687969,9690182,1
23440021,9690182,5
9699320,9690182,3
11551417,9690182,4
11511,9690182,3
4148,9690182,1
16678273,9690182,2
20901,9690182,2
18490003,9690182,2
20540043,9690182,1
26837545,9690182,5
21140,9690182,1
600740,9690182,3
770262,9690182,5
15843,9700479,1
9703907,9700479,1
9758081,9700479,3
16010829,9700479,2
23440008,9700479,4
24717739,9700479,2
19874,9700479,1
20250,9700479,1
20391,9700479,2
9688460,9700479,3
9707326,9700479,3
16010888,9700479,4
20539695,9700479,1
23440019,9700479,1
26142152,9700479,1
20208,9700479,1
9717682,9700479,1
26840606,9700479,2
20839,9700479,1
9708100,9700479,3
9685807,9700479,1
4898,9700479,1
9707299,9700479,3
374926,9700479,1
24357168,9700479,1
904,9700479,1
24719043,9700479,3
12456,9700479,2
6922221,9700479,3
16603607,9700479,2
24820858,9700479,2
9688030,9700479,1
17002982,9700479,1
290457,9700479,2
1269570,9700479,1
9687447,9700479,4
23439680,9700479,1
374926,9704316,1
9689895,9704316,1
3216,9709042,1
9688247,9709042,2
16120407,9709042,1
15843,9709042,1
19894,9709042,2
9703907,9709042,2
9758081,9709042,1
16010829,9709042,1
19874,9709042,2
20250,9709042,1
20391,9709042,2
16010888,9709042,1
20539695,9709042,3
23440019,9709042,3
26142152,9709042,5
9690176,9709042,2
20839,9709042,3
9708100,9709042,3
18890,9709042,1
9685776,9709042,1
9707299,9709042,3
16620677,9709042,1
374926,9709042,5
14048157,9709042,1
24357168,9709042,3
23439780,9709042,2
26837788,9709042,1
4083,9709042,2
12456,9709042,4
6922221,9709042,3
16603607,9709042,4
24820858,9709042,5
9689895,9709042,4
17002982,9709042,2
2151,9709042,1
19462,9709042,3
4690,9709042,3
577982,9709042,1
15752645,9709042,1
23439680,9709042,2
33,9709042,2
20698,9709042,1
24717540,9709042,2
29574394,9709042,1
9687729,9709042,2
9687969,9709042,3
23440021,9709042,1
11551417,9709042,1
26840682,9709042,3
6062,9709042,3
18490003,9709042,2
20540043,9709042,1
600740,9709042,2
770262,9709042,1
9690182,9709042,1
9686991,9710017,1
3216,9710017,1
9688247,9710017,5
279084,9710017,3
16120407,9710017,4
15843,9710017,2
19894,9710017,3
9703907,9710017,3
9758081,9710017,1
16010829,9710017,3
24717739,9710017,1
16011698,9710017,4
19874,9710017,1
20391,9710017,2
9688460,9710017,1
9707326,9710017,2
16010888,9710017,1
20539695,9710017,5
23440019,9710017,5
26142152,9710017,5
9690157,9710017,3
9690176,9710017,5
6137,9710017,2
20839,9710017,1
9708100,9710017,5
18890,9710017,2
9707299,9710017,5
19658,9710017,3
16620677,9710017,2
26839935,9710017,1
374926,9710017,5
14048157,9710017,2
24357168,9710017,4
23439780,9710017,1
4083,9710017,2
12456,9710017,5
6922221,9710017,5
16603607,9710017,5
24820858,9710017,5
20087,9710017,3
26840822,9710017,1
23439685,9710017,1
6051,9710017,3
17002982,9710017,5
2151,9710017,3
9699928,9710017,3
577982,9710017,3
15752645,9710017,5
23439680,9710017,5
28451430,9710017,2
513,9710017,1
9904,9710017,1
9687969,9710017,1
20539735,9710017,1
23440021,9710017,5
9704303,9710017,1
9699320,9710017,3
11551417,9710017,3
761,9710017,2
18899,9710017,2
9685803,9710017,1
23440770,9710017,1
11511,9710017,3
4148,9710017,2
16678273,9710017,1
18490003,9710017,3
20540043,9710017,1
21140,9710017,3
600740,9710017,4
770262,9710017,3
9690182,9710017,3
9709042,9710017,1
9688247,9711736,2
23440086,9711736,3
16010888,9711736,3
20539695,9711736,5
26142152,9711736,1
26837949,9711736,5
374926,9711736,2
23439780,9711736,1
12456,9711736,3
6922221,9711736,2
16603607,9711736,1
24820858,9711736,3
26840822,9711736,2
23440851,9711736,1
17002982,9711736,1
3949370,9711736,1
23439680,9711736,1
28451430,9711736,5
24719104,9711736,4
9687729,9711736,5
23440021,9711736,4
9699320,9711736,1
9685803,9711736,3
32370773,9711736,1
16010478,9711736,2
28090639,9711736,1
20901,9711736,2
26837545,9711736,5
770262,9711736,5
9690182,9711736,4
9686991,9723031,1
9688247,9723031,2
279084,9723031,1
15843,9723031,1
9703907,9723031,2
16010829,9723031,1
16011698,9723031,3
19874,9723031,2
20391,9723031,3
9707326,9723031,1
20539695,9723031,5
23440019,9723031,4
26142152,9723031,5
9690157,9723031,2
9690176,9723031,3
6137,9723031,1
9708100,9723031,5
18890,9723031,3
9707299,9723031,3
19658,9723031,5
16620677,9723031,1
374926,9723031,5
24357168,9723031,2
12456,9723031,5
6922221,9723031,5
16603607,9723031,5
24820858,9723031,5
6051,9723031,1
17002982,9723031,5
2151,9723031,2
577982,9723031,3
15752645,9723031,3
23439680,9723031,5
20698,9723031,1
23440021,9723031,3
9699320,9723031,2
11551417,9723031,2
11511,9723031,1
20901,9723031,1
18490003,9723031,2
21140,9723031,1
600740,9723031,3
770262,9723031,2
