"node_1","node_2","edge"
2618969,3382638,"Weak"
2623224,3382638,"Weak"
2626826,3382638,"Strong"
2631644,3382638,"Medium"
2633356,3382638,"Weak"
2636144,3382638,"Strong"
2673611,3382638,"Strong"
2692,3382638,"Strong"
2695,3382638,"Medium"
2719,3382638,"Strong"
2743219,3382638,"Strong"
2762945,3382638,"Strong"
27702344,3382638,"Strong"
27707498,3382638,"Medium"
2772,3382638,"Medium"
2787837,3382638,"Strong"
279084,3382638,"Weak"
2793901,3382638,"Weak"
2794083,3382638,"Strong"
2812804,3382638,"Strong"
2858322,3382638,"Strong"
2868,3382638,"Weak"
2923571,3382638,"Weak"
3131160,3382638,"Strong"
3250,3382638,"Strong"
33,3382638,"Strong"
1039,3394,"Strong"
10770383,3394,"Weak"
10812576,3394,"Strong"
11852,3394,"Weak"
119,3394,"Weak"
11939,3394,"Strong"
12525,3394,"Strong"
14044080,3394,"Strong"
14425,3394,"Weak"
14687,3394,"Medium"
14693,3394,"Strong"
14699,3394,"Weak"
14712,3394,"Weak"
1625986,3394,"Strong"
1725,3394,"Medium"
17321,3394,"Strong"
1854,3394,"Weak"
18905940,3394,"Strong"
18928294,3394,"Weak"
19391,3394,"Strong"
20295,3394,"Strong"
20569,3394,"Medium"
2087,3394,"Medium"
21194,3394,"Strong"
22104342,3394,"Medium"
22105411,3394,"Strong"
2600142,3394,"Strong"
2605928,3394,"Strong"
26203791,3394,"Strong"
26205720,3394,"Strong"
2719,3394,"Strong"
2794083,3394,"Strong"
2812804,3394,"Weak"
2868,3394,"Strong"
3066128,3394,"Strong"
3131160,3394,"Weak"
10041,3406,"Strong"
1039,3406,"Strong"
1055,3406,"Strong"
10680063,3406,"Strong"
10986,3406,"Strong"
1116,3406,"Strong"
1137,3406,"Strong"
115571,3406,"Strong"
11852,3406,"Strong"
119,3406,"Strong"
11939,3406,"Strong"
11989,3406,"Strong"
12065069,3406,"Strong"
12096755,3406,"Strong"
12102607,3406,"Strong"
12525,3406,"Strong"
1277,3406,"Strong"
130,3406,"Weak"
1338,3406,"Strong"
13897,3406,"Weak"
14044080,3406,"Strong"
1433,3406,"Strong"
14341,3406,"Strong"
14425,3406,"Strong"
14690,3406,"Strong"
14693,3406,"Strong"
14695,3406,"Medium"
14699,3406,"Strong"
14701,3406,"Strong"
14705,3406,"Weak"
14712,3406,"Strong"
14714,3406,"Weak"
14715,3406,"Weak"
14953,3406,"Weak"
15237,3406,"Strong"
1540,3406,"Strong"
15479,3406,"Strong"
15795074,3406,"Weak"
16060713,3406,"Strong"
16354955,3406,"Strong"
16550,3406,"Medium"
1675,3406,"Strong"
1725,3406,"Strong"
17313,3406,"Strong"
17321,3406,"Strong"
1753,3406,"Strong"
1758,3406,"Strong"
1854,3406,"Strong"
18589,3406,"Medium"
1864,3406,"Strong"
18928112,3406,"Strong"
18928241,3406,"Strong"
19070,3406,"Strong"
193,3406,"Strong"
19747,3406,"Strong"
20002,3406,"Weak"
20090,3406,"Strong"
2034,3406,"Weak"
20576,3406,"Strong"
2087,3406,"Strong"
21076,3406,"Strong"
21194,3406,"Strong"
2124,3406,"Strong"
2140,3406,"Strong"
22105411,3406,"Medium"
22107647,3406,"Weak"
2218,3406,"Weak"
22183273,3406,"Strong"
2269,3406,"Strong"
2446,3406,"Weak"
2566,3406,"Strong"
257,3406,"Strong"
2584163,3406,"Strong"
259,3406,"Strong"
2596607,3406,"Strong"
2597397,3406,"Weak"
2597827,3406,"Strong"
2600142,3406,"Weak"
2601394,3406,"Strong"
2610991,3406,"Strong"
2612745,3406,"Strong"
2617587,3406,"Weak"
2623224,3406,"Weak"
2631644,3406,"Medium"
2633356,3406,"Strong"
2636144,3406,"Strong"
2668372,3406,"Strong"
2673611,3406,"Strong"
2688495,3406,"Strong"
2692,3406,"Strong"
2695,3406,"Strong"
2710,3406,"Weak"
2719,3406,"Strong"
2743219,3406,"Strong"
2762945,3406,"Strong"
27707498,3406,"Medium"
2772,3406,"Strong"
2787837,3406,"Strong"
279084,3406,"Strong"
2793901,3406,"Strong"
2794083,3406,"Strong"
2812804,3406,"Strong"
2847630,3406,"Weak"
2868,3406,"Medium"
289,3406,"Strong"
2923571,3406,"Weak"
2938,3406,"Strong"
3096,3406,"Medium"
3131160,3406,"Strong"
3250,3406,"Weak"
33,3406,"Strong"
3382638,3406,"Strong"
1055,3471,"Weak"
10986,3471,"Weak"
1116,3471,"Strong"
11852,3471,"Strong"
119,3471,"Strong"
11989,3471,"Weak"
12102607,3471,"Weak"
12525,3471,"Strong"
1338,3471,"Strong"
14044080,3471,"Strong"
14693,3471,"Strong"
14712,3471,"Weak"
15479,3471,"Strong"
16354955,3471,"Medium"
1725,3471,"Strong"
17321,3471,"Strong"
1758,3471,"Strong"
1854,3471,"Strong"
18928112,3471,"Medium"
18928241,3471,"Weak"
193,3471,"Weak"
2087,3471,"Strong"
21076,3471,"Strong"
21194,3471,"Strong"
2140,3471,"Strong"
22183273,3471,"Medium"
2269,3471,"Strong"
2596607,3471,"Medium"
2597827,3471,"Weak"
2600142,3471,"Strong"
2623224,3471,"Weak"
2626524,3471,"Weak"
2631644,3471,"Medium"
2633356,3471,"Weak"
2692,3471,"Strong"
2719,3471,"Strong"
2743219,3471,"Medium"
2762945,3471,"Strong"
27707498,3471,"Medium"
2772,3471,"Strong"
279084,3471,"Strong"
2793901,3471,"Weak"
2794083,3471,"Strong"
2812804,3471,"Strong"
3131160,3471,"Strong"
3406,3471,"Strong"
10041,3479,"Weak"
1039,3479,"Strong"
1055,3479,"Medium"
10770383,3479,"Weak"
10812576,3479,"Strong"
10986,3479,"Strong"
1116,3479,"Strong"
1137,3479,"Weak"
115571,3479,"Medium"
11852,3479,"Strong"
119,3479,"Strong"
11939,3479,"Strong"
11989,3479,"Strong"
12096755,3479,"Weak"
12102607,3479,"Strong"
12525,3479,"Strong"
1277,3479,"Weak"
130,3479,"Strong"
1338,3479,"Strong"
14044080,3479,"Strong"
1433,3479,"Medium"
14341,3479,"Medium"
14425,3479,"Strong"
14693,3479,"Strong"
14695,3479,"Weak"
14699,3479,"Strong"
14712,3479,"Strong"
14715,3479,"Weak"
15479,3479,"Strong"
1625,3479,"Strong"
1625986,3479,"Strong"
16354955,3479,"Medium"
1675,3479,"Weak"
1725,3479,"Strong"
17313,3479,"Strong"
17321,3479,"Strong"
1758,3479,"Strong"
1854,3479,"Strong"
18905940,3479,"Weak"
18928112,3479,"Strong"
18928294,3479,"Weak"
193,3479,"Strong"
19391,3479,"Weak"
19747,3479,"Strong"
20090,3479,"Strong"
20295,3479,"Strong"
20576,3479,"Strong"
20803,3479,"Weak"
2087,3479,"Strong"
21076,3479,"Strong"
21194,3479,"Strong"
2140,3479,"Weak"
218,3479,"Weak"
22104342,3479,"Weak"
22105411,3479,"Strong"
22183273,3479,"Strong"
2269,3479,"Strong"
2446,3479,"Strong"
24775359,3479,"Weak"
2566,3479,"Medium"
2584163,3479,"Strong"
259,3479,"Medium"
2596607,3479,"Strong"
2597397,3479,"Medium"
2597827,3479,"Strong"
2600142,3479,"Strong"
2601394,3479,"Strong"
2605928,3479,"Weak"
2610991,3479,"Strong"
2617587,3479,"Strong"
26203791,3479,"Medium"
2623224,3479,"Medium"
2631644,3479,"Medium"
2633356,3479,"Medium"
2636144,3479,"Strong"
2673611,3479,"Strong"
2692,3479,"Strong"
2695,3479,"Strong"
2719,3479,"Strong"
2743219,3479,"Strong"
2762945,3479,"Strong"
27707498,3479,"Weak"
2772,3479,"Strong"
2787837,3479,"Strong"
279084,3479,"Strong"
2793901,3479,"Weak"
2794083,3479,"Strong"
2812804,3479,"Strong"
2868,3479,"Strong"
289,3479,"Strong"
2923571,3479,"Weak"
3066128,3479,"Strong"
3131160,3479,"Strong"
3250,3479,"Strong"
33,3479,"Strong"
3382638,3479,"Strong"
3394,3479,"Strong"
3406,3479,"Strong"
10041,3615,"Strong"
1025,3615,"Weak"
1039,3615,"Strong"
1055,3615,"Weak"
10770383,3615,"Weak"
10812576,3615,"Strong"
1087,3615,"Weak"
10986,3615,"Strong"
1116,3615,"Medium"
1137,3615,"Weak"
115571,3615,"Weak"
11567,3615,"Weak"
11852,3615,"Strong"
119,3615,"Strong"
11939,3615,"Strong"
11989,3615,"Strong"
12096755,3615,"Medium"
12102607,3615,"Strong"
12525,3615,"Strong"
1277,3615,"Weak"
130,3615,"Strong"
1338,3615,"Strong"
14044080,3615,"Strong"
1433,3615,"Medium"
14341,3615,"Medium"
14425,3615,"Strong"
14687,3615,"Weak"
14693,3615,"Strong"
14695,3615,"Strong"
14699,3615,"Strong"
14712,3615,"Strong"
14953,3615,"Weak"
15479,3615,"Medium"
15795074,3615,"Weak"
1625,3615,"Strong"
1625986,3615,"Strong"
16354955,3615,"Weak"
1725,3615,"Strong"
17313,3615,"Strong"
17321,3615,"Strong"
1758,3615,"Strong"
1854,3615,"Strong"
18905940,3615,"Weak"
1892,3615,"Weak"
18928112,3615,"Strong"
18928294,3615,"Strong"
193,3615,"Strong"
19391,3615,"Strong"
19747,3615,"Strong"
20002,3615,"Strong"
20090,3615,"Medium"
20295,3615,"Strong"
20569,3615,"Weak"
20576,3615,"Strong"
20803,3615,"Weak"
2087,3615,"Strong"
21076,3615,"Strong"
21194,3615,"Strong"
2140,3615,"Weak"
22104342,3615,"Strong"
22105411,3615,"Strong"
22183273,3615,"Medium"
2269,3615,"Strong"
2446,3615,"Medium"
24775359,3615,"Weak"
2566,3615,"Strong"
2584163,3615,"Medium"
259,3615,"Medium"
2596607,3615,"Strong"
2597397,3615,"Medium"
2597827,3615,"Medium"
2600142,3615,"Weak"
2601394,3615,"Strong"
2605928,3615,"Strong"
2610991,3615,"Strong"
2612,3615,"Strong"
2617587,3615,"Medium"
26203791,3615,"Strong"
26205720,3615,"Strong"
2623224,3615,"Medium"
2631644,3615,"Medium"
2633356,3615,"Weak"
2636144,3615,"Strong"
2673611,3615,"Strong"
2692,3615,"Strong"
2695,3615,"Strong"
2719,3615,"Strong"
2743219,3615,"Strong"
2762945,3615,"Strong"
27707498,3615,"Weak"
2772,3615,"Strong"
2787837,3615,"Strong"
279084,3615,"Medium"
2793901,3615,"Weak"
2794083,3615,"Strong"
2812804,3615,"Strong"
2868,3615,"Strong"
289,3615,"Strong"
2923571,3615,"Weak"
3066128,3615,"Strong"
3131160,3615,"Strong"
3250,3615,"Strong"
33,3615,"Weak"
3382638,3615,"Strong"
3394,3615,"Strong"
3406,3615,"Strong"
3471,3615,"Weak"
3479,3615,"Strong"
1116,3625,"Strong"
11852,3625,"Strong"
119,3625,"Strong"
11939,3625,"Weak"
12102607,3625,"Weak"
1338,3625,"Weak"
13897,3625,"Weak"
14044080,3625,"Strong"
14693,3625,"Strong"
14715,3625,"Weak"
15479,3625,"Strong"
16354955,3625,"Weak"
1725,3625,"Strong"
17321,3625,"Medium"
1758,3625,"Strong"
1854,3625,"Medium"
18928112,3625,"Medium"
20078,3625,"Medium"
20090,3625,"Weak"
20464,3625,"Weak"
2087,3625,"Weak"
21076,3625,"Weak"
21194,3625,"Strong"
2140,3625,"Medium"
218,3625,"Weak"
22183273,3625,"Medium"
2269,3625,"Medium"
2596607,3625,"Weak"
2597397,3625,"Weak"
2610991,3625,"Weak"
2613294,3625,"Weak"
2631644,3625,"Weak"
2636144,3625,"Weak"
2673611,3625,"Weak"
2719,3625,"Strong"
27707498,3625,"Weak"
2772,3625,"Weak"
279084,3625,"Strong"
2794083,3625,"Strong"
2812804,3625,"Strong"
2858322,3625,"Weak"
2868,3625,"Medium"
3131160,3625,"Strong"
33,3625,"Medium"
3406,3625,"Weak"
3615,3625,"Weak"
12096787,37002806,"Weak"
12525,37002806,"Medium"
14089,37002806,"Strong"
16260,37002806,"Weak"
2009,37002806,"Strong"
20540,37002806,"Weak"
2600142,37002806,"Strong"
2626524,37002806,"Strong"
2693832,37002806,"Strong"
2818306,37002806,"Strong"
3377007,37002806,"Medium"
3394,37002806,"Weak"
1039,3726874,"Strong"
10770383,3726874,"Weak"
10812576,3726874,"Strong"
11567,3726874,"Medium"
11939,3726874,"Strong"
11953976,3726874,"Weak"
13035,3726874,"Weak"
14,3726874,"Weak"
14043850,3726874,"Medium"
14644,3726874,"Strong"
14711,3726874,"Strong"
15795074,3726874,"Weak"
16062210,3726874,"Weak"
1625986,3726874,"Medium"
18905940,3726874,"Medium"
18928241,3726874,"Weak"
18929296,3726874,"Weak"
19391,3726874,"Strong"
1965,3726874,"Strong"
19747,3726874,"Weak"
20002,3726874,"Medium"
20256,3726874,"Weak"
20295,3726874,"Strong"
20569,3726874,"Weak"
218575,3726874,"Strong"
22104342,3726874,"Strong"
22105411,3726874,"Strong"
2566,3726874,"Weak"
2596928,3726874,"Weak"
2605928,3726874,"Strong"
2612,3726874,"Weak"
2617587,3726874,"Strong"
26203791,3726874,"Strong"
26205720,3726874,"Strong"
2621527,3726874,"Weak"
2769257,3726874,"Strong"
27707498,3726874,"Weak"
2792802,3726874,"Strong"
2794083,3726874,"Weak"
2807607,3726874,"Medium"
2827849,3726874,"Strong"
2868,3726874,"Strong"
2873838,3726874,"Weak"
2875174,3726874,"Medium"
3066128,3726874,"Strong"
3394,3726874,"Strong"
3479,3726874,"Weak"
3615,3726874,"Strong"
11852,3728,"Weak"
1725,3728,"Weak"
21194,3728,"Weak"
2269,3728,"Weak"
24775359,3728,"Weak"
2812804,3728,"Weak"
2923571,3728,"Weak"
1055,3823,"Strong"
10688628,3823,"Strong"
1116,3823,"Medium"
115571,3823,"Strong"
11953976,3823,"Strong"
12096981,3823,"Strong"
13035,3823,"Weak"
13897,3823,"Weak"
14,3823,"Strong"
14043850,3823,"Strong"
14341,3823,"Medium"
14644,3823,"Strong"
14690,3823,"Weak"
14694,3823,"Weak"
14705,3823,"Strong"
14711,3823,"Strong"
14715,3823,"Strong"
15158,3823,"Medium"
15479,3823,"Strong"
15795074,3823,"Strong"
15797525,3823,"Strong"
15833,3823,"Weak"
16062210,3823,"Weak"
16354955,3823,"Strong"
1702,3823,"Strong"
17056,3823,"Weak"
1753,3823,"Strong"
18920997,3823,"Strong"
18928241,3823,"Strong"
18929296,3823,"Strong"
19352,3823,"Medium"
1965,3823,"Strong"
20256,3823,"Weak"
2140,3823,"Strong"
217833,3823,"Strong"
218575,3823,"Strong"
22104342,3823,"Weak"
22107647,3823,"Strong"
2248,3823,"Strong"
257,3823,"Strong"
2596928,3823,"Strong"
2601010,3823,"Strong"
2608899,3823,"Strong"
2612161,3823,"Weak"
2612745,3823,"Weak"
2613294,3823,"Strong"
2617587,3823,"Medium"
2621527,3823,"Strong"
2623283,3823,"Strong"
2626524,3823,"Medium"
2631644,3823,"Strong"
2668372,3823,"Medium"
2769257,3823,"Strong"
27707498,3823,"Strong"
2772,3823,"Strong"
2787357,3823,"Strong"
2787822,3823,"Weak"
279084,3823,"Strong"
2792802,3823,"Strong"
27953860,3823,"Strong"
2807607,3823,"Strong"
2827849,3823,"Strong"
2847630,3823,"Medium"
2873838,3823,"Medium"
2875174,3823,"Weak"
2923571,3823,"Weak"
2938,3823,"Strong"
3055885,3823,"Strong"
3096,3823,"Medium"
3116,3823,"Strong"
328,3823,"Medium"
3726874,3823,"Weak"
11852,3830,"Strong"
119,3830,"Medium"
11939,3830,"Weak"
12102607,3830,"Weak"
14044080,3830,"Weak"
14693,3830,"Strong"
1725,3830,"Medium"
17321,3830,"Weak"
1758,3830,"Weak"
1854,3830,"Weak"
21076,3830,"Weak"
21194,3830,"Strong"
2269,3830,"Strong"
24775359,3830,"Strong"
2597397,3830,"Weak"
2719,3830,"Medium"
2793901,3830,"Weak"
2794083,3830,"Weak"
2812804,3830,"Strong"
2868,3830,"Weak"
3131160,3830,"Weak"
1025,38552075,"Strong"
1039,38552075,"Medium"
10770383,38552075,"Medium"
10812576,38552075,"Strong"
11939,38552075,"Strong"
13389,38552075,"Weak"
13897,38552075,"Strong"
14692,38552075,"Weak"
15202,38552075,"Weak"
1540,38552075,"Strong"
1625,38552075,"Strong"
1625986,38552075,"Weak"
169212,38552075,"Weak"
17056,38552075,"Weak"
18905940,38552075,"Weak"
18920997,38552075,"Weak"
19021,38552075,"Weak"
19362,38552075,"Strong"
19391,38552075,"Strong"
20295,38552075,"Strong"
20569,38552075,"Weak"
218,38552075,"Strong"
22104342,38552075,"Weak"
2218,38552075,"Weak"
22183273,38552075,"Strong"
24585700,38552075,"Strong"
2551,38552075,"Weak"
2601010,38552075,"Medium"
2605928,38552075,"Strong"
2612,38552075,"Strong"
26203791,38552075,"Medium"
26205720,38552075,"Strong"
2719,38552075,"Weak"
2868,38552075,"Strong"
289,38552075,"Weak"
3066128,38552075,"Strong"
3131160,38552075,"Medium"
3250,38552075,"Medium"
3394,38552075,"Strong"
3479,38552075,"Medium"
3615,38552075,"Medium"
3726874,38552075,"Medium"
10041,38553354,"Strong"
1055,38553354,"Weak"
10680063,38553354,"Strong"
10986,38553354,"Medium"
1137,38553354,"Strong"
115571,38553354,"Strong"
11567,38553354,"Weak"
11852,38553354,"Weak"
119,38553354,"Weak"
11953976,38553354,"Weak"
11989,38553354,"Strong"
12525,38553354,"Medium"
14043850,38553354,"Strong"
14044080,38553354,"Strong"
14341,38553354,"Strong"
14690,38553354,"Weak"
14693,38553354,"Strong"
14695,38553354,"Weak"
14701,38553354,"Strong"
14705,38553354,"Weak"
14711,38553354,"Weak"
15237,38553354,"Strong"
1540,38553354,"Medium"
15795074,38553354,"Weak"
16354955,38553354,"Weak"
1725,38553354,"Strong"
17313,38553354,"Medium"
1753,38553354,"Medium"
1854,38553354,"Weak"
19070,38553354,"Weak"
20090,38553354,"Strong"
2087,38553354,"Weak"
21076,38553354,"Weak"
21194,38553354,"Strong"
2124,38553354,"Strong"
22183273,38553354,"Weak"
2566,38553354,"Weak"
257,38553354,"Strong"
2584163,38553354,"Strong"
2599182,38553354,"Weak"
2601394,38553354,"Strong"
2612161,38553354,"Weak"
2612745,38553354,"Strong"
2621527,38553354,"Strong"
2636144,38553354,"Weak"
2668372,38553354,"Strong"
2688495,38553354,"Weak"
2692,38553354,"Strong"
2719,38553354,"Weak"
2762945,38553354,"Strong"
2794083,38553354,"Weak"
27953860,38553354,"Weak"
2807607,38553354,"Medium"
2812804,38553354,"Weak"
2847630,38553354,"Medium"
2923571,38553354,"Strong"
3131160,38553354,"Medium"
3406,38553354,"Strong"
10041,3902,"Strong"
1025,3902,"Strong"
1039,3902,"Strong"
1055,3902,"Strong"
10680063,3902,"Weak"
10688628,3902,"Strong"
10986,3902,"Strong"
1116,3902,"Strong"
1137,3902,"Medium"
115571,3902,"Strong"
11852,3902,"Strong"
119,3902,"Strong"
11939,3902,"Weak"
11953976,3902,"Strong"
11989,3902,"Strong"
12096755,3902,"Strong"
12096981,3902,"Strong"
12102607,3902,"Strong"
12525,3902,"Strong"
1277,3902,"Medium"
130,3902,"Weak"
1338,3902,"Strong"
13389,3902,"Weak"
13897,3902,"Strong"
14,3902,"Strong"
14044080,3902,"Strong"
1433,3902,"Strong"
14341,3902,"Strong"
14425,3902,"Strong"
14644,3902,"Strong"
14690,3902,"Strong"
14692,3902,"Weak"
14693,3902,"Strong"
14695,3902,"Strong"
14699,3902,"Strong"
14701,3902,"Weak"
14705,3902,"Strong"
14711,3902,"Strong"
14712,3902,"Strong"
14714,3902,"Weak"
14715,3902,"Strong"
15202,3902,"Strong"
15237,3902,"Weak"
1540,3902,"Weak"
15479,3902,"Strong"
15795074,3902,"Strong"
15797525,3902,"Weak"
1625,3902,"Weak"
16354955,3902,"Strong"
1675,3902,"Strong"
1702,3902,"Strong"
17056,3902,"Strong"
1725,3902,"Strong"
17313,3902,"Strong"
17321,3902,"Strong"
1753,3902,"Strong"
1758,3902,"Strong"
1854,3902,"Strong"
18589,3902,"Medium"
1864,3902,"Weak"
18895,3902,"Strong"
18920997,3902,"Strong"
18928112,3902,"Strong"
18928241,3902,"Strong"
18928294,3902,"Weak"
193,3902,"Strong"
1965,3902,"Strong"
19747,3902,"Strong"
20002,3902,"Medium"
20090,3902,"Strong"
2034,3902,"Strong"
20576,3902,"Weak"
2080,3902,"Strong"
2087,3902,"Strong"
21076,3902,"Strong"
21194,3902,"Strong"
2140,3902,"Strong"
217833,3902,"Strong"
218,3902,"Strong"
218575,3902,"Strong"
22105411,3902,"Medium"
22107647,3902,"Strong"
2218,3902,"Strong"
22183273,3902,"Strong"
2248,3902,"Weak"
2269,3902,"Strong"
2446,3902,"Weak"
2566,3902,"Strong"
257,3902,"Strong"
2584163,3902,"Medium"
259,3902,"Weak"
2596607,3902,"Strong"
2596928,3902,"Strong"
2597397,3902,"Strong"
2597827,3902,"Strong"
2600142,3902,"Weak"
2601010,3902,"Strong"
2601394,3902,"Strong"
2608899,3902,"Strong"
2610991,3902,"Medium"
2612,3902,"Weak"
2612161,3902,"Weak"
2613294,3902,"Strong"
2617587,3902,"Strong"
2623224,3902,"Weak"
2623283,3902,"Strong"
2631644,3902,"Strong"
2633356,3902,"Strong"
2636144,3902,"Strong"
2673611,3902,"Strong"
2692,3902,"Strong"
2695,3902,"Strong"
2719,3902,"Strong"
2743219,3902,"Strong"
2762945,3902,"Strong"
2769257,3902,"Strong"
27707498,3902,"Strong"
2772,3902,"Strong"
2787357,3902,"Strong"
2787837,3902,"Strong"
279084,3902,"Strong"
2792802,3902,"Weak"
2793901,3902,"Weak"
2794083,3902,"Strong"
2812804,3902,"Strong"
2827849,3902,"Strong"
2868,3902,"Medium"
289,3902,"Strong"
2923571,3902,"Weak"
2938,3902,"Strong"
3055885,3902,"Strong"
3096,3902,"Strong"
3131160,3902,"Strong"
3250,3902,"Strong"
33,3902,"Medium"
3382638,3902,"Strong"
3406,3902,"Strong"
3471,3902,"Strong"
3479,3902,"Strong"
3615,3902,"Strong"
3625,3902,"Strong"
3823,3902,"Strong"
10770383,39315081,"Weak"
11852,39315081,"Strong"
12102607,39315081,"Strong"
13035,39315081,"Weak"
1338,39315081,"Medium"
14687,39315081,"Medium"
14953,39315081,"Strong"
15158,39315081,"Strong"
16059533,39315081,"Strong"
16060713,39315081,"Strong"
1625986,39315081,"Strong"
16260,39315081,"Medium"
16550,39315081,"Strong"
1854,39315081,"Weak"
18706,39315081,"Medium"
18905942,39315081,"Weak"
18921068,39315081,"Strong"
19166,39315081,"Medium"
19168,39315081,"Strong"
19290,39315081,"Weak"
19352,39315081,"Strong"
19362,39315081,"Strong"
19501,39315081,"Weak"
19692,39315081,"Strong"
20078,39315081,"Strong"
2009,39315081,"Strong"
20161,39315081,"Strong"
20464,39315081,"Strong"
20486,39315081,"Weak"
20540,39315081,"Strong"
20576,39315081,"Strong"
20803,39315081,"Medium"
2248,39315081,"Strong"
2269,39315081,"Strong"
24585700,39315081,"Strong"
24775359,39315081,"Strong"
2551,39315081,"Strong"
2596601,39315081,"Strong"
2597397,39315081,"Strong"
2597427,39315081,"Medium"
2599182,39315081,"Strong"
2608860,39315081,"Strong"
2610991,39315081,"Weak"
26203791,39315081,"Strong"
2623224,39315081,"Strong"
2626826,39315081,"Strong"
27702344,39315081,"Weak"
2787822,39315081,"Medium"
2793901,39315081,"Medium"
2812804,39315081,"Strong"
2858322,39315081,"Strong"
3116,39315081,"Strong"
328,39315081,"Weak"
1055,39398905,"Weak"
10688628,39398905,"Strong"
115571,39398905,"Strong"
11567,39398905,"Strong"
11953976,39398905,"Medium"
12096981,39398905,"Weak"
13035,39398905,"Weak"
14,39398905,"Strong"
14043850,39398905,"Strong"
14705,39398905,"Medium"
14711,39398905,"Medium"
14715,39398905,"Weak"
15158,39398905,"Weak"
15795074,39398905,"Medium"
16062210,39398905,"Weak"
1702,39398905,"Strong"
1753,39398905,"Medium"
18920997,39398905,"Strong"
18929296,39398905,"Weak"
20090,39398905,"Strong"
20256,39398905,"Strong"
2140,39398905,"Weak"
217833,39398905,"Weak"
218575,39398905,"Medium"
22104342,39398905,"Strong"
22107647,39398905,"Strong"
22183273,39398905,"Weak"
257,39398905,"Strong"
2596928,39398905,"Weak"
2599182,39398905,"Strong"
2608899,39398905,"Medium"
2612161,39398905,"Strong"
2613294,39398905,"Strong"
2621527,39398905,"Strong"
2623283,39398905,"Strong"
2787357,39398905,"Strong"
279084,39398905,"Weak"
27953860,39398905,"Strong"
2807607,39398905,"Strong"
2827849,39398905,"Weak"
2847630,39398905,"Strong"
2873838,39398905,"Strong"
2923571,39398905,"Strong"
3055885,39398905,"Weak"
3116,39398905,"Weak"
3726874,39398905,"Weak"
3823,39398905,"Strong"
38553354,39398905,"Strong"
1055,395,"Weak"
10986,395,"Medium"
115571,395,"Strong"
11567,395,"Weak"
11852,395,"Weak"
119,395,"Strong"
12525,395,"Weak"
1338,395,"Weak"
13897,395,"Weak"
14043850,395,"Medium"
14044080,395,"Strong"
14425,395,"Weak"
14693,395,"Strong"
14705,395,"Weak"
14711,395,"Weak"
14712,395,"Strong"
15202,395,"Medium"
15479,395,"Weak"
1725,395,"Strong"
17313,395,"Weak"
17321,395,"Weak"
1758,395,"Weak"
1854,395,"Medium"
193,395,"Strong"
20090,395,"Medium"
2087,395,"Strong"
21076,395,"Weak"
21194,395,"Strong"
218,395,"Strong"
22183273,395,"Strong"
2269,395,"Weak"
24815125,395,"Medium"
257,395,"Medium"
2596607,395,"Strong"
2599182,395,"Weak"
2610991,395,"Weak"
2612161,395,"Weak"
2621527,395,"Strong"
2636144,395,"Medium"
2692,395,"Medium"
2719,395,"Strong"
2772,395,"Weak"
2794083,395,"Weak"
27953860,395,"Weak"
2807607,395,"Weak"
2812804,395,"Weak"
2923571,395,"Strong"
3131160,395,"Strong"
3406,395,"Weak"
3479,395,"Weak"
3615,395,"Weak"
38553354,395,"Weak"
3902,395,"Medium"
39398905,395,"Strong"
10701104,3969749,"Strong"
11953976,3969749,"Weak"
14644,3969749,"Strong"
14711,3969749,"Strong"
18928241,3969749,"Strong"
18929296,3969749,"Medium"
19352,3969749,"Weak"
1965,3969749,"Strong"
20486,3969749,"Strong"
2087,3969749,"Weak"
21140,3969749,"Weak"
217833,3969749,"Weak"
218575,3969749,"Strong"
2608860,3969749,"Strong"
2610991,3969749,"Weak"
2617587,3969749,"Strong"
2636144,3969749,"Strong"
2693832,3969749,"Weak"
2769257,3969749,"Strong"
27707498,3969749,"Strong"
2787822,3969749,"Weak"
2792802,3969749,"Strong"
2827849,3969749,"Strong"
2875174,3969749,"Weak"
3055885,3969749,"Weak"
39398905,3969749,"Medium"
11852,3984187,"Medium"
119,3984187,"Weak"
11939,3984187,"Weak"
11953976,3984187,"Weak"
1338,3984187,"Weak"
14044080,3984187,"Strong"
14693,3984187,"Strong"
1725,3984187,"Strong"
17321,3984187,"Medium"
1758,3984187,"Weak"
1854,3984187,"Strong"
18928241,3984187,"Weak"
21194,3984187,"Strong"
22183273,3984187,"Weak"
2269,3984187,"Weak"
2596607,3984187,"Weak"
2617587,3984187,"Weak"
2623224,3984187,"Weak"
2719,3984187,"Strong"
27707498,3984187,"Medium"
2787837,3984187,"Weak"
2794083,3984187,"Strong"
2812804,3984187,"Weak"
2923571,3984187,"Weak"
3131160,3984187,"Strong"
3615,3984187,"Weak"
3902,3984187,"Weak"
10041,4057,"Strong"
1025,4057,"Strong"
1039,4057,"Strong"
1055,4057,"Strong"
10680063,4057,"Strong"
10770271,4057,"Medium"
10986,4057,"Strong"
1116,4057,"Strong"
1137,4057,"Strong"
115571,4057,"Strong"
11852,4057,"Strong"
119,4057,"Strong"
11939,4057,"Strong"
11953976,4057,"Weak"
11989,4057,"Strong"
12065069,4057,"Weak"
12096755,4057,"Strong"
12102607,4057,"Strong"
12525,4057,"Strong"
1277,4057,"Strong"
130,4057,"Strong"
1338,4057,"Strong"
13389,4057,"Strong"
13897,4057,"Strong"
14044080,4057,"Strong"
